Date/time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source hostname,Destination hostname,Source port,Destination port,Destination service,Direction,Connections built,Connections torn down
13/Apr/2011 08:54:05,Info,Built,ASA-session-6-302013,TCP,192.168.2.106,192.168.1.6,(empty),(empty),3225,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:05,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.106,192.168.1.6,(empty),(empty),3225,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:05,Info,Built,ASA-session-6-302013,TCP,192.168.2.117,192.168.1.6,(empty),(empty),3721,135,epmap,inbound,1,0
13/Apr/2011 08:54:05,Info,Built,ASA-session-6-302013,TCP,192.168.2.117,192.168.1.6,(empty),(empty),3722,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:05,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:05,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:05,Info,Built,ASA-session-6-302013,TCP,192.168.2.70,192.168.1.2,(empty),(empty),1422,445,microsoft-ds,inbound,1,0
13/Apr/2011 08:54:05,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.23,192.168.1.6,(empty),(empty),3006,135,epmap,inbound,0,1
13/Apr/2011 08:54:05,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.23,192.168.1.6,(empty),(empty),3007,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:05,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.23,192.168.1.6,(empty),(empty),3009,135,epmap,inbound,0,1
13/Apr/2011 08:54:05,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.23,192.168.1.6,(empty),(empty),3010,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:05,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.27,192.168.1.6,(empty),(empty),4489,135,epmap,inbound,0,1
13/Apr/2011 08:54:06,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.27,192.168.1.6,(empty),(empty),4490,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:06,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.27,192.168.1.6,(empty),(empty),4492,135,epmap,inbound,0,1
13/Apr/2011 08:54:06,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.27,192.168.1.6,(empty),(empty),4493,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:06,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.146,192.168.1.6,(empty),(empty),2854,135,epmap,inbound,0,1
13/Apr/2011 08:54:06,Info,Built,ASA-session-6-302013,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1045,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:06,Info,Built,ASA-session-6-302013,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1046,135,epmap,inbound,1,0
13/Apr/2011 08:54:06,Info,Built,ASA-session-6-302013,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1047,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:06,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1047,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:06,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1427,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:06,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1428,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:06,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1427,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:06,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1428,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:06,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1429,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:06,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4829,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:06,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4829,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:07,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:07,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:07,Info,Built,ASA-session-6-302013,TCP,192.168.2.174,192.168.1.6,(empty),(empty),1195,135,epmap,inbound,1,0
13/Apr/2011 08:54:07,Info,Built,ASA-session-6-302013,TCP,192.168.2.174,192.168.1.6,(empty),(empty),1196,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:07,Info,Built,ASA-session-6-302013,TCP,192.168.2.174,192.168.1.6,(empty),(empty),1197,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:07,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.174,192.168.1.6,(empty),(empty),1197,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:07,Info,Built,ASA-session-6-302013,TCP,192.168.2.174,192.168.1.6,(empty),(empty),1198,135,epmap,inbound,1,0
13/Apr/2011 08:54:07,Info,Built,ASA-session-6-302013,TCP,192.168.2.174,192.168.1.6,(empty),(empty),1199,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2622,135,epmap,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2623,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2624,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2624,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2625,135,epmap,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2626,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.60,192.168.1.6,(empty),(empty),4370,135,epmap,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.60,192.168.1.6,(empty),(empty),4371,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.60,192.168.1.6,(empty),(empty),4372,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.60,192.168.1.6,(empty),(empty),4372,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.60,192.168.1.6,(empty),(empty),4373,135,epmap,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.60,192.168.1.6,(empty),(empty),4374,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.14,(empty),(empty),4784,49155,49155_tcp,(empty),0,0
13/Apr/2011 08:54:08,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.2,(empty),(empty),4781,49158,49158_tcp,(empty),0,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.65,192.168.1.6,(empty),(empty),4701,135,epmap,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.65,192.168.1.6,(empty),(empty),4702,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.99,192.168.1.6,(empty),(empty),4523,135,epmap,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.99,192.168.1.6,(empty),(empty),4524,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.65,192.168.1.6,(empty),(empty),4703,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Deny,ASA-session-6-106015,TCP,192.168.1.14,192.168.2.141,(empty),(empty),49155,4784,4784_tcp,(empty),0,0
13/Apr/2011 08:54:08,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.65,192.168.1.6,(empty),(empty),4703,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:08,Info,Deny,ASA-session-6-106015,TCP,192.168.1.2,192.168.2.141,(empty),(empty),49158,4781,4781_tcp,(empty),0,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.99,192.168.1.6,(empty),(empty),4525,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.99,192.168.1.6,(empty),(empty),4525,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.65,192.168.1.6,(empty),(empty),4704,135,epmap,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.65,192.168.1.6,(empty),(empty),4705,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.99,192.168.1.6,(empty),(empty),4526,135,epmap,inbound,1,0
13/Apr/2011 08:54:08,Info,Built,ASA-session-6-302013,TCP,192.168.2.99,192.168.1.6,(empty),(empty),4527,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:08,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.150,192.168.1.6,(empty),(empty),4226,135,epmap,inbound,0,1
13/Apr/2011 08:54:08,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.150,192.168.1.6,(empty),(empty),4227,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:08,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.150,192.168.1.6,(empty),(empty),4229,135,epmap,inbound,0,1
13/Apr/2011 08:54:08,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.150,192.168.1.6,(empty),(empty),4230,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:08,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.113,192.168.1.2,(empty),(empty),63764,53,domain,(empty),0,1
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.52,192.168.1.6,(empty),(empty),1684,135,epmap,inbound,0,1
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.136,192.168.1.14,(empty),(empty),4523,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:54:09,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.2,(empty),(empty),4781,49158,49158_tcp,(empty),0,0
13/Apr/2011 08:54:09,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.14,(empty),(empty),4784,49155,49155_tcp,(empty),0,0
13/Apr/2011 08:54:09,Info,Built,ASA-session-6-302013,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1048,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:09,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1430,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:09,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1431,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1431,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:09,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1432,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1048,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1432,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1430,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:09,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4830,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.126,192.168.1.2,(empty),(empty),3344,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4830,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:09,Info,Deny,ASA-session-6-106015,TCP,192.168.1.14,192.168.2.141,(empty),(empty),49155,4784,4784_tcp,(empty),0,0
13/Apr/2011 08:54:09,Info,Deny,ASA-session-6-106015,TCP,192.168.1.2,192.168.2.141,(empty),(empty),49158,4781,4781_tcp,(empty),0,0
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3989,135,epmap,inbound,0,1
13/Apr/2011 08:54:09,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3991,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:10,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:10,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:10,Info,Built,ASA-session-6-302013,TCP,192.168.2.141,192.168.1.2,(empty),(empty),1142,445,microsoft-ds,inbound,1,0
13/Apr/2011 08:54:10,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.14,(empty),(empty),4784,49155,49155_tcp,(empty),0,0
13/Apr/2011 08:54:10,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.2,(empty),(empty),4781,49158,49158_tcp,(empty),0,0
13/Apr/2011 08:54:10,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.26,192.168.1.2,(empty),(empty),3907,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:54:10,Info,Deny,ASA-session-6-106015,TCP,192.168.1.14,192.168.2.141,(empty),(empty),49155,4784,4784_tcp,(empty),0,0
13/Apr/2011 08:54:10,Info,Deny,ASA-session-6-106015,TCP,192.168.1.2,192.168.2.141,(empty),(empty),49158,4781,4781_tcp,(empty),0,0
13/Apr/2011 08:54:10,Info,Built,ASA-session-6-302013,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1447,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:10,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1447,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302015,UDP,192.168.2.102,192.168.1.2,(empty),(empty),63474,53,domain,inbound,1,0
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1102,135,epmap,inbound,1,0
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1103,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1104,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:11,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1104,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1105,135,epmap,inbound,1,0
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1106,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:11,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.2,(empty),(empty),4781,49158,49158_tcp,(empty),0,0
13/Apr/2011 08:54:11,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.14,(empty),(empty),4784,49155,49155_tcp,(empty),0,0
13/Apr/2011 08:54:11,Info,Deny,ASA-session-6-106015,TCP,192.168.1.14,192.168.2.141,(empty),(empty),49155,4784,4784_tcp,(empty),0,0
13/Apr/2011 08:54:11,Info,Deny,ASA-session-6-106015,TCP,192.168.1.2,192.168.2.141,(empty),(empty),49158,4781,4781_tcp,(empty),0,0
13/Apr/2011 08:54:11,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1709,135,epmap,inbound,0,1
13/Apr/2011 08:54:11,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1711,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:11,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4494,135,epmap,inbound,0,1
13/Apr/2011 08:54:11,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4496,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:11,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.92,192.168.1.14,(empty),(empty),1904,139,netbios-ssn,inbound,0,1
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.103,192.168.1.6,(empty),(empty),3874,135,epmap,inbound,1,0
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.103,192.168.1.6,(empty),(empty),3875,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.103,192.168.1.6,(empty),(empty),3876,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:11,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.103,192.168.1.6,(empty),(empty),3876,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.103,192.168.1.6,(empty),(empty),3877,135,epmap,inbound,1,0
13/Apr/2011 08:54:11,Info,Built,ASA-session-6-302013,TCP,192.168.2.103,192.168.1.6,(empty),(empty),3878,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:12,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:12,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:12,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.158,192.168.1.2,(empty),(empty),55799,53,domain,(empty),0,1
13/Apr/2011 08:54:12,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.114,192.168.1.6,(empty),(empty),4261,135,epmap,inbound,0,1
13/Apr/2011 08:54:12,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.114,192.168.1.6,(empty),(empty),4262,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:12,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.114,192.168.1.6,(empty),(empty),4264,135,epmap,inbound,0,1
13/Apr/2011 08:54:12,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.114,192.168.1.6,(empty),(empty),4265,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:12,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.14,(empty),(empty),4784,49155,49155_tcp,(empty),0,0
13/Apr/2011 08:54:12,Info,Deny,ASA-session-6-106015,TCP,192.168.2.141,192.168.1.2,(empty),(empty),4781,49158,49158_tcp,(empty),0,0
13/Apr/2011 08:54:12,Info,Built,ASA-session-6-302013,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1448,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:12,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1448,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:12,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.110,192.168.1.2,(empty),(empty),4018,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:54:12,Info,Deny,ASA-session-6-106015,TCP,192.168.1.14,192.168.2.141,(empty),(empty),49155,4784,4784_tcp,(empty),0,0
13/Apr/2011 08:54:12,Info,Deny,ASA-session-6-106015,TCP,192.168.1.2,192.168.2.141,(empty),(empty),49158,4781,4781_tcp,(empty),0,0
13/Apr/2011 08:54:13,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.49,192.168.1.6,(empty),(empty),1549,135,epmap,inbound,0,1
13/Apr/2011 08:54:13,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.48,192.168.1.2,(empty),(empty),123,123,ntp,(empty),0,1
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.95,192.168.1.6,(empty),(empty),1722,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:13,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.95,192.168.1.6,(empty),(empty),1722,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.121,192.168.1.6,(empty),(empty),1049,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:13,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.121,192.168.1.6,(empty),(empty),1049,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:13,Info,Deny,ASA-session-6-106015,TCP,192.168.1.14,192.168.2.141,(empty),(empty),49155,4784,4784_tcp,(empty),0,0
13/Apr/2011 08:54:13,Info,Deny,ASA-session-6-106015,TCP,192.168.1.2,192.168.2.141,(empty),(empty),49158,4781,4781_tcp,(empty),0,0
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3993,135,epmap,inbound,1,0
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3994,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:13,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3994,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3995,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302015,UDP,192.168.2.57,192.168.1.2,(empty),(empty),56375,53,domain,inbound,1,0
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.57,192.168.1.6,(empty),(empty),4859,135,epmap,inbound,1,0
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.57,192.168.1.6,(empty),(empty),4860,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.57,192.168.1.6,(empty),(empty),4861,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:13,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.57,192.168.1.6,(empty),(empty),4861,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.46,192.168.1.6,(empty),(empty),2757,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:13,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.46,192.168.1.6,(empty),(empty),2757,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.57,192.168.1.6,(empty),(empty),4862,135,epmap,inbound,1,0
13/Apr/2011 08:54:13,Info,Built,ASA-session-6-302013,TCP,192.168.2.57,192.168.1.6,(empty),(empty),4863,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:14,Info,Built,ASA-session-6-302013,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1712,135,epmap,inbound,1,0
13/Apr/2011 08:54:14,Info,Built,ASA-session-6-302013,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1713,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:14,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1713,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:14,Info,Built,ASA-session-6-302013,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1714,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:14,Info,Deny,ASA-session-6-106015,TCP,192.168.1.14,192.168.2.141,(empty),(empty),49155,4784,4784_tcp,(empty),0,0
13/Apr/2011 08:54:14,Info,Deny,ASA-session-6-106015,TCP,192.168.1.2,192.168.2.141,(empty),(empty),49158,4781,4781_tcp,(empty),0,0
13/Apr/2011 08:54:15,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.22,192.168.1.14,(empty),(empty),1232,49155,49155_tcp,(empty),0,1
13/Apr/2011 08:54:15,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.22,192.168.1.2,(empty),(empty),1233,49158,49158_tcp,(empty),0,1
13/Apr/2011 08:54:15,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.117,192.168.1.6,(empty),(empty),3718,135,epmap,inbound,0,1
13/Apr/2011 08:54:15,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.117,192.168.1.6,(empty),(empty),3719,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:15,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.117,192.168.1.6,(empty),(empty),3721,135,epmap,inbound,0,1
13/Apr/2011 08:54:15,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.117,192.168.1.6,(empty),(empty),3722,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:15,Info,Deny,ASA-session-6-106015,TCP,192.168.1.14,192.168.2.141,(empty),(empty),49155,4784,4784_tcp,(empty),0,0
13/Apr/2011 08:54:15,Info,Deny,ASA-session-6-106015,TCP,192.168.1.2,192.168.2.141,(empty),(empty),49158,4781,4781_tcp,(empty),0,0
13/Apr/2011 08:54:15,Info,Built,ASA-session-6-302013,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3996,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:15,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3996,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:15,Info,Built,ASA-session-6-302013,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4497,135,epmap,inbound,1,0
13/Apr/2011 08:54:15,Info,Built,ASA-session-6-302013,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4498,43032,43032_tcp,inbound,1,0
